2026/08/28 10:57:56.740, 0, NVIDIA GeForce RTX 3090, 91, 0, 35.77
2026/08/28 10:57:56.740, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.89
2026/08/28 10:57:56.740, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.00
2026/08/28 10:57:56.740, 3, NVIDIA GeForce RTX 3070, 5751, 100, 74.42
2026/08/28 10:57:56.740, 4, NVIDIA GeForce RTX 3070, 6173, 100, 66.62
2026/08/28 10:57:56.740, 5, NVIDIA GeForce RTX 3070, 6693, 100, 76.37
2026/08/28 10:58:00.354, 0, NVIDIA GeForce RTX 3090, 91, 0, 38.81
2026/08/28 10:58:00.354, 1, NVIDIA GeForce RTX 3090, 15, 0, 39.88
2026/08/28 10:58:00.354, 2, NVIDIA GeForce RTX 3090, 15, 0, 34.62
2026/08/28 10:58:00.354, 3, NVIDIA GeForce RTX 3070, 5751, 100, 74.39
2026/08/28 10:58:00.354, 4, NVIDIA GeForce RTX 3070, 6173, 100, 66.61
2026/08/28 10:58:00.354, 5, NVIDIA GeForce RTX 3070, 6693, 100, 76.52
2026/08/28 10:58:03.453, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.34
2026/08/28 10:58:03.453, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.79
2026/08/28 10:58:03.453, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.14
2026/08/28 10:58:03.453, 3, NVIDIA GeForce RTX 3070, 5751, 100, 80.15
2026/08/28 10:58:03.453, 4, NVIDIA GeForce RTX 3070, 6173, 100, 66.98
2026/08/28 10:58:03.453, 5, NVIDIA GeForce RTX 3070, 6693, 100, 78.08
2026/08/28 10:58:04.453, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.04
2026/08/28 10:58:04.454, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.93
2026/08/28 10:58:04.454, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.18
2026/08/28 10:58:04.454, 3, NVIDIA GeForce RTX 3070, 5751, 100, 76.75
2026/08/28 10:58:04.454, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.04
2026/08/28 10:58:04.454, 5, NVIDIA GeForce RTX 3070, 6693, 100, 72.26
2026/08/28 10:58:05.454, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.07
2026/08/28 10:58:05.454, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.81
2026/08/28 10:58:05.454, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.26
2026/08/28 10:58:05.454, 3, NVIDIA GeForce RTX 3070, 5751, 100, 74.78
2026/08/28 10:58:05.454, 4, NVIDIA GeForce RTX 3070, 6173, 100, 67.89
2026/08/28 10:58:05.454, 5, NVIDIA GeForce RTX 3070, 6693, 100, 75.80
2026/08/28 10:58:06.454, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.13
2026/08/28 10:58:06.462, 1, NVIDIA GeForce RTX 3090, 15, 0, 34.08
2026/08/28 10:58:06.463, 2, NVIDIA GeForce RTX 3090, 15, 0, 27.09
2026/08/28 10:58:06.463, 3, NVIDIA GeForce RTX 3070, 5751, 100, 79.92
2026/08/28 10:58:06.513, 4, NVIDIA GeForce RTX 3070, 6173, 100, 67.10
2026/08/28 10:58:06.513, 5, NVIDIA GeForce RTX 3070, 6693, 100, 73.44
2026/08/28 10:58:07.513, 0, NVIDIA GeForce RTX 3090, 91, 0, 39.87
2026/08/28 10:58:07.513, 1, NVIDIA GeForce RTX 3090, 15, 0, 38.99
2026/08/28 10:58:07.513, 2, NVIDIA GeForce RTX 3090, 15, 0, 34.14
2026/08/28 10:58:07.513, 3, NVIDIA GeForce RTX 3070, 5751, 100, 76.64
2026/08/28 10:58:07.513, 4, NVIDIA GeForce RTX 3070, 6173, 100, 71.13
2026/08/28 10:58:07.530, 5, NVIDIA GeForce RTX 3070, 6693, 100, 72.56
2026/08/28 10:58:08.530, 0, NVIDIA GeForce RTX 3090, 91, 0, 40.37
2026/08/28 10:58:08.531, 1, NVIDIA GeForce RTX 3090, 15, 0, 31.81
2026/08/28 10:58:08.531, 2, NVIDIA GeForce RTX 3090, 15, 0, 26.69
2026/08/28 10:58:08.531, 3, NVIDIA GeForce RTX 3070, 5751, 100, 74.97
2026/08/28 10:58:08.531, 4, NVIDIA GeForce RTX 3070, 6173, 100, 67.66
2026/08/28 10:58:08.531, 5, NVIDIA GeForce RTX 3070, 6693, 100, 76.07
2026/08/28 10:58:09.538, 0, NVIDIA GeForce RTX 3090, 91, 0, 37.37
2026/08/28 10:58:09.538, 1, NVIDIA GeForce RTX 3090, 15, 0, 30.40
2026/08/28 10:58:09.538, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.54
2026/08/28 10:58:09.538, 3, NVIDIA GeForce RTX 3070, 5751, 100, 74.97
2026/08/28 10:58:09.562, 4, NVIDIA GeForce RTX 3070, 6173, 100, 67.36
2026/08/28 10:58:10.026, 5, NVIDIA GeForce RTX 3070, 6693, 100, 72.78
2026/08/28 10:58:11.039, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.20
2026/08/28 10:58:11.039, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.85
2026/08/28 10:58:11.039, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.19
2026/08/28 10:58:11.039, 3, NVIDIA GeForce RTX 3070, 5751, 100, 75.31
2026/08/28 10:58:11.039, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.22
2026/08/28 10:58:11.039, 5, NVIDIA GeForce RTX 3070, 6693, 100, 74.48
2026/08/28 10:58:12.039, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.08
2026/08/28 10:58:12.040, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.98
2026/08/28 10:58:12.040, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.10
2026/08/28 10:58:12.040, 3, NVIDIA GeForce RTX 3070, 5751, 100, 76.58
2026/08/28 10:58:12.040, 4, NVIDIA GeForce RTX 3070, 6173, 100, 67.21
2026/08/28 10:58:12.040, 5, NVIDIA GeForce RTX 3070, 6693, 100, 76.00
2026/08/28 10:58:13.040, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.08
2026/08/28 10:58:13.040, 1, NVIDIA GeForce RTX 3090, 15, 0, 31.41
2026/08/28 10:58:13.040, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.20
2026/08/28 10:58:13.040, 3, NVIDIA GeForce RTX 3070, 5751, 100, 80.03
2026/08/28 10:58:13.040, 4, NVIDIA GeForce RTX 3070, 6173, 100, 68.09
2026/08/28 10:58:13.040, 5, NVIDIA GeForce RTX 3070, 6693, 100, 72.80
2026/08/28 10:58:14.040, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.33
2026/08/28 10:58:14.043, 1, NVIDIA GeForce RTX 3090, 15, 0, 39.49
2026/08/28 10:58:14.043, 2, NVIDIA GeForce RTX 3090, 15, 0, 29.20
2026/08/28 10:58:14.043, 3, NVIDIA GeForce RTX 3070, 5751, 100, 75.78
2026/08/28 10:58:14.044, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.25
2026/08/28 10:58:14.044, 5, NVIDIA GeForce RTX 3070, 6693, 100, 72.99
2026/08/28 10:58:15.062, 0, NVIDIA GeForce RTX 3090, 91, 0, 42.59
2026/08/28 10:58:15.062, 1, NVIDIA GeForce RTX 3090, 15, 0, 31.18
2026/08/28 10:58:15.062, 2, NVIDIA GeForce RTX 3090, 15, 0, 34.51
2026/08/28 10:58:15.062, 3, NVIDIA GeForce RTX 3070, 5751, 100, 76.22
2026/08/28 10:58:15.620, 4, NVIDIA GeForce RTX 3070, 6173, 100, 67.31
2026/08/28 10:58:15.620, 5, NVIDIA GeForce RTX 3070, 6693, 100, 73.99
2026/08/28 10:58:16.620, 0, NVIDIA GeForce RTX 3090, 91, 0, 37.34
2026/08/28 10:58:16.633, 1, NVIDIA GeForce RTX 3090, 15, 0, 30.05
2026/08/28 10:58:16.635, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.49
2026/08/28 10:58:16.636, 3, NVIDIA GeForce RTX 3070, 5751, 100, 76.87
2026/08/28 10:58:16.641, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.82
2026/08/28 10:58:16.643, 5, NVIDIA GeForce RTX 3070, 6693, 100, 72.90
2026/08/28 10:58:17.643, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.38
2026/08/28 10:58:17.643, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.80
2026/08/28 10:58:17.643, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.16
2026/08/28 10:58:17.643, 3, NVIDIA GeForce RTX 3070, 5751, 100, 75.59
2026/08/28 10:58:17.643, 4, NVIDIA GeForce RTX 3070, 6173, 100, 67.97
2026/08/28 10:58:17.643, 5, NVIDIA GeForce RTX 3070, 6693, 100, 76.97
2026/08/28 10:58:18.644, 0, NVIDIA GeForce RTX 3090, 91, 0, 35.97
2026/08/28 10:58:18.644, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.79
2026/08/28 10:58:18.644, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.20
2026/08/28 10:58:18.644, 3, NVIDIA GeForce RTX 3070, 5751, 100, 81.55
2026/08/28 10:58:18.644, 4, NVIDIA GeForce RTX 3070, 6173, 100, 67.52
2026/08/28 10:58:18.644, 5, NVIDIA GeForce RTX 3070, 6693, 100, 73.94
2026/08/28 10:58:19.644, 0, NVIDIA GeForce RTX 3090, 91, 0, 35.94
2026/08/28 10:58:19.644, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.91
2026/08/28 10:58:19.644, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.40
2026/08/28 10:58:19.644, 3, NVIDIA GeForce RTX 3070, 5751, 100, 76.66
2026/08/28 10:58:19.644, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.75
2026/08/28 10:58:19.644, 5, NVIDIA GeForce RTX 3070, 6693, 100, 72.90
2026/08/28 10:58:20.644, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.09
2026/08/28 10:58:20.644, 1, NVIDIA GeForce RTX 3090, 15, 0, 34.26
2026/08/28 10:58:20.644, 2, NVIDIA GeForce RTX 3090, 15, 1, 26.30
2026/08/28 10:58:20.645, 3, NVIDIA GeForce RTX 3070, 5751, 100, 75.88
2026/08/28 10:58:20.645, 4, NVIDIA GeForce RTX 3070, 6173, 100, 68.09
2026/08/28 10:58:20.645, 5, NVIDIA GeForce RTX 3070, 6693, 100, 77.13
2026/08/28 10:58:21.652, 0, NVIDIA GeForce RTX 3090, 91, 0, 38.36
2026/08/28 10:58:21.652, 1, NVIDIA GeForce RTX 3090, 15, 0, 39.74
2026/08/28 10:58:21.652, 2, NVIDIA GeForce RTX 3090, 15, 0, 34.84
2026/08/28 10:58:21.652, 3, NVIDIA GeForce RTX 3070, 5751, 100, 77.13
2026/08/28 10:58:21.677, 4, NVIDIA GeForce RTX 3070, 6173, 100, 67.60
2026/08/28 10:58:22.165, 5, NVIDIA GeForce RTX 3070, 6693, 100, 73.04
2026/08/28 10:58:23.177, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.97
2026/08/28 10:58:23.178, 1, NVIDIA GeForce RTX 3090, 15, 0, 30.44
2026/08/28 10:58:23.178, 2, NVIDIA GeForce RTX 3090, 15, 0, 26.13
2026/08/28 10:58:23.178, 3, NVIDIA GeForce RTX 3070, 5751, 100, 76.03
2026/08/28 10:58:23.178, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.19
2026/08/28 10:58:23.178, 5, NVIDIA GeForce RTX 3070, 6693, 100, 74.71
2026/08/28 10:58:24.178, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.12
2026/08/28 10:58:24.178, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.81
2026/08/28 10:58:24.178, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.17
2026/08/28 10:58:24.178, 3, NVIDIA GeForce RTX 3070, 5751, 100, 78.35
2026/08/28 10:58:24.178, 4, NVIDIA GeForce RTX 3070, 6173, 100, 67.52
2026/08/28 10:58:24.178, 5, NVIDIA GeForce RTX 3070, 6693, 100, 76.40
2026/08/28 10:58:25.178, 0, NVIDIA GeForce RTX 3090, 91, 0, 35.85
2026/08/28 10:58:25.178, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.85
2026/08/28 10:58:25.178, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.11
2026/08/28 10:58:25.179, 3, NVIDIA GeForce RTX 3070, 5751, 100, 79.92
2026/08/28 10:58:25.179, 4, NVIDIA GeForce RTX 3070, 6173, 100, 72.50
2026/08/28 10:58:25.179, 5, NVIDIA GeForce RTX 3070, 6693, 100, 73.06
2026/08/28 10:58:26.179, 0, NVIDIA GeForce RTX 3090, 91, 0, 35.84
2026/08/28 10:58:26.179, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.97
2026/08/28 10:58:26.179, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.07
2026/08/28 10:58:26.179, 3, NVIDIA GeForce RTX 3070, 5751, 100, 76.44
2026/08/28 10:58:26.179, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.79
2026/08/28 10:58:26.179, 5, NVIDIA GeForce RTX 3070, 6693, 100, 75.12
2026/08/28 10:58:27.349, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.04
2026/08/28 10:58:27.349, 1, NVIDIA GeForce RTX 3090, 15, 0, 31.75
2026/08/28 10:58:27.349, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.12
2026/08/28 10:58:27.349, 3, NVIDIA GeForce RTX 3070, 5751, 100, 76.49
2026/08/28 10:58:27.731, 4, NVIDIA GeForce RTX 3070, 6173, 100, 67.97
2026/08/28 10:58:28.622, 5, NVIDIA GeForce RTX 3070, 6693, 100, 73.40
2026/08/28 10:58:29.635, 0, NVIDIA GeForce RTX 3090, 91, 0, 43.04
